source,target,timestamp
43,57,33160
20,96,33160
186,194,33160
105,106,33160
121,125,33160
129,130,33160
4,17,33160
64,99,33160
79,168,33160
92,171,33160
203,204,33160
9,120,33160
120,129,33160
19,41,33160
13,148,33180
10,124,33180
81,124,33180
2,164,33180
2,5,33180
39,74,33180
85,91,33180
31,66,33180
207,213,33180
209,221,33180
183,185,33180
23,139,33180
20,96,33180
31,65,33180
186,194,33180
107,112,33180
18,183,33180
121,157,33180
73,109,33180
103,172,33180
220,224,33180
216,222,33180
206,208,33180
80,225,33180
92,171,33180
19,41,33180
15,56,33180
206,208,33200
213,221,33200
207,213,33200
13,148,33200
10,124,33200
3,80,33200
51,89,33200
203,204,33200
123,143,33200
101,102,33200
216,223,33200
149,150,33200
149,197,33200
150,197,33200
85,91,33200
208,212,33200
19,182,33200
31,66,33200
123,131,33200
131,150,33200
186,194,33200
209,221,33200
216,220,33200
23,139,33200
15,56,33200
54,55,33220
213,221,33220
10,124,33220
124,157,33220
123,143,33220
216,223,33220
39,74,33220
126,197,33220
150,197,33220
85,91,33220
208,212,33220
43,183,33220
9,120,33220
123,131,33220
123,156,33220
131,156,33220
186,194,33220
19,57,33220
23,150,33220
209,221,33220
3,225,33220
23,139,33220
217,224,33220
217,224,33240
47,69,33240
54,55,33240
124,125,33240
23,143,33240
143,151,33240
126,143,33240
92,171,33240
216,223,33240
141,158,33240
129,136,33240
19,25,33240
19,183,33240
25,183,33240
125,195,33240
31,66,33240
42,183,33240
131,156,33240
186,194,33240
129,145,33240
92,93,33240
184,191,33240
23,139,33240
15,56,33240
206,208,33260
213,221,33260
32,33,33260
124,125,33260
124,157,33260
208,212,33260
39,40,33260
211,217,33260
131,143,33260
93,171,33260
141,142,33260
141,158,33260
142,158,33260
163,166,33260
25,183,33260
9,120,33260
31,65,33260
120,129,33260
129,145,33260
92,93,33260
216,220,33260
74,112,33260
217,224,33260
23,139,33260
18,57,33260
67,163,33260
10,124,33280
124,125,33280
81,210,33280
54,55,33280
29,106,33280
207,213,33280
143,150,33280
209,221,33280
23,139,33280
18,57,33280
14,179,33280
186,194,33280
105,106,33280
216,223,33280
214,220,33280
86,108,33280
67,163,33280
92,93,33280
141,147,33280
9,120,33280
169,179,33280
217,224,33280
81,120,33280
15,56,33280
54,132,33300
54,55,33300
47,57,33300
10,124,33300
124,125,33300
81,124,33300
124,157,33300
140,147,33300
81,210,33300
141,158,33300
25,183,33300
186,194,33300
9,120,33300
44,57,33300
92,93,33300
163,179,33300
179,199,33300
67,179,33300
23,139,33300
79,168,33300
18,57,33300
45,70,33300
15,56,33300
10,124,33320
124,157,33320
142,158,33320
25,183,33320
54,55,33320
43,66,33320
23,139,33320
190,194,33320
186,194,33320
187,190,33320
125,195,33320
36,172,33320
43,44,33320
216,220,33320
79,168,33320
67,163,33320
54,132,33320
211,217,33320
9,120,33320
140,147,33320
103,178,33320
72,179,33320
217,224,33320
120,129,33320
143,196,33320
15,56,33320
206,207,33340
44,47,33340
13,148,33340
124,125,33340
54,55,33340
187,190,33340
190,194,33340
101,102,33340
216,223,33340
151,197,33340
125,195,33340
25,183,33340
186,194,33340
31,183,33340
103,178,33340
218,222,33340
163,179,33340
79,103,33340
23,139,33340
79,168,33340
217,224,33340
67,163,33340
15,56,33340
54,55,33360
10,124,33360
81,158,33360
187,190,33360
214,220,33360
120,136,33360
183,185,33360
72,179,33360
198,225,33360
23,139,33360
79,168,33360
67,163,33360
15,56,33360
39,40,33380
39,74,33380
85,91,33380
120,136,33380
25,57,33380
18,25,33380
54,55,33380
202,207,33380
209,221,33380
183,185,33380
23,139,33380
20,96,33380
31,65,33380
44,69,33380
133,137,33380
187,190,33380
202,206,33380
79,168,33380
67,163,33380
92,93,33380
214,216,33380
203,204,33380
9,120,33380
103,178,33380
213,221,33380
120,129,33380
19,189,33380
15,56,33380
202,206,33400
54,55,33400
213,221,33400
203,204,33400
187,190,33400
190,194,33400
216,223,33400
85,91,33400
125,145,33400
36,172,33400
29,30,33400
72,179,33400
115,116,33400
23,139,33400
67,163,33400
216,223,33420
54,55,33420
213,221,33420
43,69,33420
187,190,33420
190,194,33420
2,5,33420
10,81,33420
62,153,33420
20,96,33420
43,44,33420
26,31,33420
172,178,33420
9,120,33420
19,183,33420
129,145,33420
183,185,33420
18,183,33420
209,221,33420
184,191,33420
115,116,33420
79,168,33420
15,56,33420
54,55,33440
213,221,33440
140,210,33440
190,194,33440
203,204,33440
93,171,33440
43,44,33440
120,136,33440
136,146,33440
125,157,33440
135,142,33440
19,185,33440
9,120,33440
127,150,33440
183,185,33440
184,191,33440
218,222,33440
177,184,33440
72,179,33440
1,5,33440
1,2,33460
1,5,33460
2,5,33460
140,210,33460
134,136,33460
25,26,33460
54,55,33460
29,109,33460
29,30,33460
58,91,33460
143,144,33460
183,185,33460
20,96,33460
121,157,33460
43,69,33460
216,223,33460
202,206,33460
43,44,33460
93,171,33460
54,132,33460
75,100,33460
203,204,33460
9,120,33460
103,178,33460
213,221,33460
177,184,33460
218,222,33460
202,206,33480
213,221,33480
105,106,33480
10,124,33480
124,125,33480
124,157,33480
18,25,33480
43,69,33480
190,194,33480
46,65,33480
58,91,33480
26,43,33480
26,44,33480
43,44,33480
25,41,33480
25,183,33480
41,183,33480
55,106,33480
133,137,33480
186,194,33480
127,138,33480
52,53,33480
23,139,33480
105,106,33500
213,221,33500
207,213,33500
54,55,33500
10,124,33500
124,157,33500
1,2,33500
1,164,33500
1,5,33500
81,125,33500
216,223,33500
20,96,33500
46,65,33500
9,120,33500
55,108,33500
164,193,33500
186,194,33500
149,150,33500
41,183,33500
10,124,33520
124,157,33520
81,210,33520
39,74,33520
58,91,33520
131,150,33520
135,142,33520
141,142,33520
209,221,33520
20,96,33520
190,194,33520
52,53,33520
121,157,33520
216,223,33520
10,125,33520
125,145,33520
9,130,33520
41,65,33520
43,44,33520
67,163,33520
1,5,33520
75,100,33520
15,179,33520
213,221,33520
81,120,33520
15,56,33520
217,224,33540
213,221,33540
124,125,33540
124,157,33540
125,157,33540
81,140,33540
187,190,33540
190,194,33540
202,226,33540
141,210,33540
20,96,33540
39,74,33540
58,91,33540
43,44,33540
26,44,33540
46,65,33540
3,193,33540
24,144,33540
141,142,33540
5,191,33540
76,95,33540
5,184,33540
1,5,33540
67,163,33540
86,108,33540
213,221,33560
47,182,33560
124,125,33560
3,80,33560
40,53,33560
187,190,33560
190,194,33560
147,210,33560
211,217,33560
39,74,33560
58,91,33560
85,91,33560
43,44,33560
150,197,33560
133,142,33560
131,150,33560
184,191,33560
72,179,33560
217,224,33560
86,108,33560
105,108,33560
10,124,33580
124,157,33580
126,197,33580
85,91,33580
58,91,33580
207,213,33580
133,142,33580
137,142,33580
141,142,33580
209,221,33580
174,199,33580
7,95,33580
205,227,33580
121,157,33580
118,166,33580
187,190,33580
43,44,33580
22,110,33580
86,108,33580
93,171,33580
105,108,33580
115,116,33580
43,47,33580
3,80,33580
9,120,33580
103,178,33580
213,221,33580
217,224,33580
184,191,33580
148,179,33600
124,157,33600
1,2,33600
134,136,33600
143,151,33600
131,150,33600
131,181,33600
150,181,33600
207,213,33600
81,142,33600
14,199,33600
190,194,33600
105,106,33600
52,53,33600
121,157,33600
47,182,33600
187,190,33600
36,172,33600
43,44,33600
84,91,33600
22,110,33600
214,216,33600
75,100,33600
103,178,33600
143,149,33600
10,124,33620
121,124,33620
2,186,33620
85,91,33620
131,181,33620
207,213,33620
150,162,33620
149,150,33620
133,142,33620
135,142,33620
76,95,33620
23,139,33620
20,96,33620
204,205,33620
121,157,33620
187,190,33620
10,125,33620
36,172,33620
216,220,33620
167,192,33620
22,110,33620
127,149,33620
81,141,33620
60,82,33620
82,91,33620
10,157,33620
213,221,33620
15,56,33620
10,124,33640
124,157,33640
2,191,33640
11,152,33640
134,136,33640
136,146,33640
131,181,33640
127,131,33640
149,150,33640
133,142,33640
20,96,33640
31,45,33640
204,205,33640
205,227,33640
114,115,33640
216,223,33640
47,182,33640
187,190,33640
36,172,33640
202,226,33640
43,44,33640
220,222,33640
220,224,33640
216,220,33640
92,93,33640
92,171,33640
93,171,33640
54,132,33640
60,82,33640
203,204,33640
81,157,33640
15,56,33640
10,124,33660
121,124,33660
124,157,33660
2,3,33660
2,165,33660
2,191,33660
3,165,33660
3,191,33660
165,191,33660
131,150,33660
133,142,33660
20,96,33660
31,45,33660
204,205,33660
205,227,33660
43,69,33660
187,190,33660
202,226,33660
43,44,33660
220,222,33660
81,145,33660
167,192,33660
92,93,33660
93,171,33660
54,132,33660
43,47,33660
101,102,33660
3,188,33660
60,82,33660
213,221,33660
191,225,33660
81,129,33660
15,56,33660
10,124,33680
2,191,33680
2,165,33680
46,65,33680
136,146,33680
54,55,33680
131,150,33680
127,131,33680
201,217,33680
23,139,33680
31,45,33680
204,205,33680
205,227,33680
3,200,33680
188,200,33680
216,223,33680
187,190,33680
202,226,33680
82,84,33680
43,44,33680
167,192,33680
13,179,33680
67,163,33680
92,93,33680
92,171,33680
93,171,33680
1,5,33680
54,132,33680
43,47,33680
164,188,33680
60,82,33680
103,178,33680
3,191,33680
217,224,33680
15,56,33680
124,195,33700
10,124,33700
136,146,33700
131,143,33700
127,131,33700
143,150,33700
23,139,33700
175,176,33700
20,96,33700
31,44,33700
164,194,33700
121,157,33700
216,223,33700
26,44,33700
125,147,33700
202,226,33700
43,44,33700
84,91,33700
4,225,33700
167,192,33700
45,189,33700
93,171,33700
211,217,33700
186,188,33700
164,188,33700
60,82,33700
3,5,33700
217,224,33700
15,148,33720
15,179,33720
148,179,33720
10,124,33720
121,124,33720
39,74,33720
131,150,33720
127,131,33720
141,142,33720
209,221,33720
201,223,33720
23,139,33720
31,44,33720
194,200,33720
32,33,33720
121,157,33720
216,223,33720
164,187,33720
103,172,33720
220,224,33720
120,145,33720
167,192,33720
79,168,33720
93,171,33720
77,113,33720
81,120,33720
5,164,33720
167,192,33740
54,132,33740
10,124,33740
121,124,33740
124,157,33740
81,125,33740
187,190,33740
202,226,33740
77,113,33740
213,221,33740
208,212,33740
131,150,33740
31,44,33740
209,221,33740
141,142,33740
23,139,33740
67,163,33740
167,192,33760
13,148,33760
207,213,33760
54,55,33760
203,204,33760
204,205,33760
190,194,33760
143,156,33760
131,143,33760
121,124,33760
134,135,33760
125,134,33760
133,142,33760
24,180,33760
125,147,33760
19,185,33760
209,221,33760
177,184,33760
28,153,33760
67,163,33760
147,210,33780
23,197,33780
46,65,33780
58,85,33780
142,158,33780
125,134,33780
125,147,33780
134,147,33780
54,55,33780
131,143,33780
131,156,33780
143,156,33780
131,150,33780
131,156,33780
150,156,33780
127,131,33780
127,156,33780
131,156,33780
133,142,33780
141,142,33780
173,176,33780
23,139,33780
19,185,33780
27,78,33780
208,212,33780
121,157,33780
10,125,33780
125,137,33780
125,147,33780
137,147,33780
126,138,33780
84,91,33780
214,216,33780
1,5,33780
203,204,33780
81,120,33780
15,56,33780
202,206,33800
47,69,33800
15,56,33800
32,58,33800
121,124,33800
204,205,33800
202,226,33800
147,210,33800
214,216,33800
28,62,33800
121,157,33800
39,105,33800
58,85,33800
25,44,33800
10,147,33800
65,66,33800
131,156,33800
131,150,33800
209,221,33800
23,139,33800
79,168,33800
175,176,33800
27,78,33800
205,224,33800
58,85,33820
58,91,33820
85,91,33820
54,55,33820
55,86,33820
151,180,33820
58,60,33820
58,91,33820
60,91,33820
131,156,33820
131,150,33820
127,131,33820
74,112,33820
23,139,33820
20,152,33820
1,194,33820
204,205,33820
205,227,33820
40,106,33820
32,33,33820
216,223,33820
44,182,33820
118,166,33820
129,130,33820
43,44,33820
4,188,33820
216,220,33820
67,163,33820
214,216,33820
5,190,33820
213,221,33820
217,224,33820
121,124,33840
121,157,33840
124,157,33840
11,152,33840
39,105,33840
58,85,33840
160,170,33840
54,55,33840
55,86,33840
151,180,33840
131,150,33840
127,150,33840
105,111,33840
204,205,33840
205,227,33840
216,223,33840
7,96,33840
19,182,33840
125,147,33840
129,130,33840
202,226,33840
43,44,33840
22,110,33840
67,163,33840
60,82,33840
213,221,33840
5,184,33840
124,157,33860
2,165,33860
2,184,33860
165,184,33860
11,95,33860
11,152,33860
46,65,33860
58,85,33860
54,55,33860
151,180,33860
58,91,33860
131,162,33860
201,206,33860
201,202,33860
23,139,33860
31,182,33860
167,175,33860
204,205,33860
216,223,33860
187,190,33860
10,125,33860
43,44,33860
167,192,33860
22,110,33860
86,108,33860
105,132,33860
213,221,33860
184,225,33860
15,56,33860
2,184,33880
184,225,33880
213,221,33880
207,213,33880
41,182,33880
41,45,33880
39,52,33880
121,157,33880
204,205,33880
1,190,33880
76,114,33880
165,225,33880
11,95,33880
216,223,33880
58,91,33880
43,44,33880
118,166,33880
46,65,33880
120,125,33880
65,66,33880
131,150,33880
217,224,33880
67,163,33880
11,76,33900
11,114,33900
76,114,33900
142,158,33900
215,226,33900
58,85,33900
58,91,33900
85,91,33900
29,112,33900
29,107,33900
29,30,33900
72,199,33900
19,185,33900
167,175,33900
204,205,33900
216,223,33900
41,182,33900
120,125,33900
129,130,33900
43,44,33900
84,91,33900
79,168,33900
76,94,33900
214,216,33900
54,132,33900
92,171,33900
75,153,33900
81,120,33900
143,196,33900
13,148,33920
45,46,33920
141,158,33920
54,55,33920
65,66,33920
58,91,33920
207,213,33920
209,221,33920
72,199,33920
201,223,33920
23,139,33920
19,185,33920
107,111,33920
204,205,33920
205,227,33920
18,183,33920
76,94,33920
76,114,33920
94,114,33920
41,182,33920
187,190,33920
103,172,33920
120,130,33920
214,216,33920
101,102,33920
92,171,33920
128,149,33920
103,178,33920
213,221,33920
217,224,33920
118,163,33920
6,76,33920
177,184,33920
125,210,33940
11,152,33940
120,136,33940
54,55,33940
58,91,33940
209,221,33940
19,185,33940
175,176,33940
20,96,33940
5,194,33940
204,205,33940
205,227,33940
105,106,33940
18,183,33940
121,157,33940
41,69,33940
76,114,33940
217,219,33940
36,172,33940
120,130,33940
129,130,33940
41,65,33940
202,226,33940
86,108,33940
75,100,33940
75,153,33940
10,157,33940
213,221,33940
217,224,33940
5,184,33940
124,195,33960
121,124,33960
124,125,33960
124,157,33960
125,210,33960
101,158,33960
25,69,33960
54,55,33960
55,86,33960
58,91,33960
140,142,33960
141,142,33960
19,185,33960
31,65,33960
204,205,33960
205,227,33960
76,114,33960
105,109,33960
102,135,33960
120,125,33960
36,172,33960
101,141,33960
101,147,33960
92,171,33960
213,221,33960
5,225,33960
143,196,33960
5,191,33960
124,195,33980
101,158,33980
134,137,33980
130,136,33980
19,25,33980
25,65,33980
18,25,33980
54,55,33980
102,142,33980
20,96,33980
31,65,33980
204,205,33980
205,227,33980
121,157,33980
105,109,33980
216,223,33980
187,190,33980
9,130,33980
120,145,33980
167,192,33980
22,110,33980
126,180,33980
203,204,33980
213,221,33980
217,224,33980
5,225,33980
143,196,33980
206,208,34000
167,192,34000
213,221,34000
207,213,34000
124,195,34000
121,124,34000
121,157,34000
134,210,34000
143,196,34000
211,219,34000
101,158,34000
102,142,34000
126,180,34000
31,65,34000
8,115,34000
218,222,34000
72,199,34000
216,220,34000
5,184,34000
1,5,34000
148,179,34020
124,195,34020
121,124,34020
121,157,34020
124,157,34020
147,210,34020
134,210,34020
11,152,34020
101,158,34020
133,134,34020
134,137,34020
207,213,34020
202,207,34020
102,142,34020
140,142,34020
141,142,34020
72,199,34020
31,65,34020
164,165,34020
41,182,34020
125,147,34020
167,192,34020
105,132,34020
75,100,34020
140,147,34020
79,178,34020
213,221,34020
217,224,34020
71,191,34020
5,184,34020
143,196,34020
5,191,34020
124,195,34040
121,124,34040
147,210,34040
6,11,34040
101,158,34040
133,134,34040
134,137,34040
29,30,34040
58,91,34040
207,213,34040
8,76,34040
133,142,34040
140,142,34040
137,142,34040
72,199,34040
6,96,34040
41,182,34040
3,187,34040
216,220,34040
167,192,34040
214,216,34040
75,100,34040
140,147,34040
81,157,34040
213,221,34040
217,224,34040
71,191,34040
5,184,34040
143,196,34040
5,177,34040
54,132,34060
167,176,34060
213,221,34060
207,213,34060
121,124,34060
124,125,34060
140,142,34060
140,147,34060
142,147,34060
10,101,34060
101,142,34060
121,157,34060
214,220,34060
105,109,34060
92,171,34060
151,197,34060
58,91,34060
135,158,34060
135,142,34060
29,30,34060
45,65,34060
202,207,34060
8,76,34060
71,191,34060
217,224,34060
175,176,34060
148,179,34080
9,124,34080
124,195,34080
81,210,34080
131,197,34080
150,197,34080
134,147,34080
135,158,34080
101,158,34080
142,158,34080
120,136,34080
29,30,34080
58,91,34080
202,207,34080
142,147,34080
163,199,34080
201,222,34080
175,176,34080
20,96,34080
105,106,34080
121,195,34080
121,157,34080
9,125,34080
129,145,34080
214,216,34080
92,171,34080
9,81,34080
76,87,34080
213,221,34080
217,224,34080
71,191,34080
15,56,34080
148,179,34100
124,195,34100
124,157,34100
23,197,34100
101,158,34100
134,137,34100
55,86,34100
24,131,34100
201,209,34100
72,199,34100
19,185,34100
73,111,34100
20,96,34100
121,195,34100
219,224,34100
26,183,34100
125,147,34100
84,91,34100
129,145,34100
213,221,34100
62,153,34100
217,224,34100
177,184,34100
148,179,34120
15,148,34120
124,157,34120
11,152,34120
142,158,34120
120,136,34120
18,25,34120
164,193,34120
24,144,34120
202,207,34120
101,142,34120
141,142,34120
201,209,34120
72,199,34120
20,96,34120
190,194,34120
5,194,34120
204,205,34120
26,183,34120
102,133,34120
125,147,34120
220,222,34120
129,145,34120
